MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
relu1,8.015432999999998,ms,11.245429999999997,ms,37.375648206710814,ms,71.44592014694214,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.856869000000003,ms,78.98870799999989,ms,121.22569617557525,ms,475.84057701969147,ms,0.0,kb,0.0,kb,3420453.0,kb,13688361.0,kb,354,6957956
norm2,16.431408000000022,ms,49.02510299999991,ms,37.17484796714783,ms,107.09411227607727,ms,0.0,kb,0.0,kb,3483769.0,kb,17418845.0,kb,354,6957956
relu2,8.055290999999997,ms,11.281429999999999,ms,24.045088188171388,ms,44.7992002954483,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,22.15094299999999,ms,80.24375600000013,ms,116.96723186016082,ms,458.8246728000641,ms,0.0,kb,0.0,kb,858578.0,kb,3576089.0,kb,354,6957956
norm,16.599420999999985,ms,49.66755200000008,ms,58.54342410469055,ms,171.17436828422547,ms,0.0,kb,0.0,kb,6650868.0,kb,33254340.0,kb,354,6957956
relu,8.062527999999993,ms,11.319697999999988,ms,41.7963836607933,ms,80.31625585699081,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv,21.902427,ms,79.05216999999983,ms,134.75443285274505,ms,529.8397454214096,ms,0.0,kb,0.0,kb,3375689.0,kb,13509305.0,kb,354,6957956
pool,9.615732000000001,ms,11.722268999999999,ms,34.708736120223996,ms,34.708736120223996,ms,0.0,kb,0.0,kb,839163.0,kb,1678326.0,kb,354,6957956
norm1,16.797731000000024,ms,49.82703000000008,ms,21.54966409111023,ms,60.0365125579834,ms,0.0,kb,0.0,kb,848540.0,kb,4242700.0,kb,354,6957956
relu1,8.041119000000013,ms,11.326779000000002,ms,8.681568003177643,ms,14.073152037143707,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.512716000000054,ms,77.6302779999999,ms,41.61379160881042,ms,157.28979105472564,ms,0.0,kb,0.0,kb,848948.0,kb,3397557.0,kb,354,6957956
norm2,16.550312999999992,ms,49.2251349999999,ms,19.75776008415222,ms,54.831392656326294,ms,0.0,kb,0.0,kb,848290.0,kb,4241450.0,kb,354,6957956
relu2,8.186011999999991,ms,11.432153999999992,ms,8.832831988811494,ms,14.21910402059555,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,22.212540000000054,ms,80.15801899999992,ms,57.439391746521,ms,220.4831359167099,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.17750400000002,ms,48.25707800000002,ms,22.83270392036438,ms,64.06342339324951,ms,0.0,kb,0.0,kb,1076405.0,kb,5382025.0,kb,354,6957956
relu1,7.992737000000001,ms,11.226478000000007,ms,9.911072146892547,ms,16.53222417497635,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
