MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
conv1,37.69263099999993,ms,137.27663300000032,ms,171.72489630222321,ms,673.4193281259537,ms,0.0,kb,0.0,kb,6648320.0,kb,26619476.0,kb,354,23639428
bn1,22.689421000000003,ms,66.777819,ms,62.1096317577362,ms,180.3558391532898,ms,0.0,kb,0.0,kb,6648320.0,kb,33241600.0,kb,354,23639428
relu,10.961199000000004,ms,15.553997,ms,43.78313561439514,ms,83.35148790740966,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,23639428
maxpool,17.970197999999996,ms,37.569799999999915,ms,58.594527648925784,ms,114.95638335227966,ms,0.0,kb,0.0,kb,5043552.0,kb,15130656.0,kb,354,23639428
conv1,26.979715999999964,ms,96.68268899999985,ms,44.64710439014435,ms,167.33993622875212,ms,0.0,kb,0.0,kb,1662176.0,kb,6655253.0,kb,354,23639428
bn1,20.569697999999974,ms,60.91632899999997,ms,29.57999982261658,ms,83.35894342803955,ms,0.0,kb,0.0,kb,1662176.0,kb,8310880.0,kb,354,23639428
conv2,29.007950999999892,ms,105.21795800000024,ms,132.85305691242218,ms,520.5670729980469,ms,0.0,kb,0.0,kb,1662176.0,kb,6790481.0,kb,354,23639428
bn2,20.205027000000015,ms,60.03629899999995,ms,29.144735828399657,ms,82.16444707107544,ms,0.0,kb,0.0,kb,1662176.0,kb,8310880.0,kb,354,23639428
conv3,25.61719500000003,ms,91.89999699999977,ms,87.1774082775116,ms,338.0237754898071,ms,0.0,kb,0.0,kb,6648320.0,kb,26599829.0,kb,354,23639428
bn3,19.932383000000033,ms,59.10281199999996,ms,61.01344080162048,ms,177.85718511772157,ms,0.0,kb,0.0,kb,6648320.0,kb,33241600.0,kb,354,23639428
relu,28.585928000000017,ms,39.66856000000007,ms,74.58556769037247,ms,137.68572665929796,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
0,25.17502300000006,ms,90.01956999999987,ms,86.72799930381775,ms,336.17567806720734,ms,0.0,kb,0.0,kb,6648320.0,kb,26599829.0,kb,354,23639428
1,19.853655000000042,ms,58.70672799999989,ms,60.94518469429016,ms,177.63728112983705,ms,0.0,kb,0.0,kb,6648320.0,kb,33241600.0,kb,354,23639428
conv1,25.44545699999997,ms,91.16525899999998,ms,87.39993641471862,ms,338.8709115638733,ms,0.0,kb,0.0,kb,1662176.0,kb,6655253.0,kb,354,23639428
bn1,20.133447999999976,ms,59.840875000000054,ms,29.35443189430237,ms,82.88233540916443,ms,0.0,kb,0.0,kb,1662176.0,kb,8310880.0,kb,354,23639428
conv2,26.649590999999976,ms,96.01200500000007,ms,130.75494406700133,ms,512.3093126325607,ms,0.0,kb,0.0,kb,1662176.0,kb,6790481.0,kb,354,23639428
bn2,19.899187999999988,ms,59.02473900000006,ms,28.87993553543091,ms,81.44905532646179,ms,0.0,kb,0.0,kb,1662176.0,kb,8310880.0,kb,354,23639428
conv3,25.353576999999976,ms,90.86077399999998,ms,86.90073601245881,ms,336.98118280124663,ms,0.0,kb,0.0,kb,6648320.0,kb,26599829.0,kb,354,23639428
bn3,20.048413999999983,ms,59.23771399999996,ms,61.08294469833374,ms,177.94822494316102,ms,0.0,kb,0.0,kb,6648320.0,kb,33241600.0,kb,354,23639428
relu,27.725823999999978,ms,38.517616999999966,ms,74.04140802240371,ms,136.8891514468193,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
conv1,23.601702000000003,ms,84.85124899999997,ms,86.3615676908493,ms,335.43244665527345,ms,0.0,kb,0.0,kb,1662176.0,kb,6655253.0,kb,354,23639428
bn1,16.741098000000004,ms,49.90820100000003,ms,26.849824096679686,ms,76.0770564956665,ms,0.0,kb,0.0,kb,1662176.0,kb,8310880.0,kb,354,23639428
conv2,21.98742799999995,ms,79.66154999999979,ms,127.62143976974487,ms,501.3174712848663,ms,0.0,kb,0.0,kb,1662176.0,kb,6790481.0,kb,354,23639428
bn2,16.582796000000002,ms,49.456050000000054,ms,26.561696187973023,ms,75.11526428413391,ms,0.0,kb,0.0,kb,1662176.0,kb,8310880.0,kb,354,23639428
conv3,21.689786000000005,ms,78.46958300000021,ms,84.49769567680359,ms,328.8444788560867,ms,0.0,kb,0.0,kb,6648320.0,kb,26599829.0,kb,354,23639428
bn3,16.600617,ms,49.404282999999964,ms,58.59020835494995,ms,171.20294429206848,ms,0.0,kb,0.0,kb,6648320.0,kb,33241600.0,kb,354,23639428
relu,24.028525999999992,ms,33.57446699999998,ms,72.26831977462768,ms,134.51369579219818,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
conv1,21.233354,ms,76.62601400000007,ms,134.16992046356202,ms,527.5240970096588,ms,0.0,kb,0.0,kb,3324944.0,kb,13306325.0,kb,354,23639428
bn1,16.72099600000003,ms,49.856573000000004,ms,37.35747205924988,ms,107.56304035758973,ms,0.0,kb,0.0,kb,3324944.0,kb,16624720.0,kb,354,23639428
conv2,20.990025000000003,ms,74.74625999999998,ms,250.90668659687043,ms,994.3870048713684,ms,0.0,kb,0.0,kb,831528.0,kb,3326112.0,kb,354,23639428
bn2,16.648400999999964,ms,49.56148100000001,ms,21.28646394920349,ms,59.36953660774231,ms,0.0,kb,0.0,kb,831040.0,kb,4155200.0,kb,354,23639428
conv3,21.384645000000056,ms,77.29358299999993,ms,81.22070487308503,ms,315.793889708519,ms,0.0,kb,0.0,kb,3324944.0,kb,13301546.0,kb,354,23639428
bn3,16.674519000000007,ms,49.68826499999993,ms,40.86265572357178,ms,118.12518453979492,ms,0.0,kb,0.0,kb,3325040.0,kb,16625200.0,kb,354,23639428
relu,23.67921700000004,ms,33.12367400000002,ms,56.45686477136612,ms,103.09203281164169,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
0,21.441111000000014,ms,77.44272000000002,ms,142.7661123905182,ms,561.8953597640991,ms,0.0,kb,0.0,kb,3325040.0,kb,13301930.0,kb,354,23639428
1,16.760033999999994,ms,49.886915,ms,40.91561569213867,ms,118.22028871536254,ms,0.0,kb,0.0,kb,3325040.0,kb,16625200.0,kb,354,23639428
conv1,21.627021999999993,ms,78.14244599999985,ms,95.7959998254776,ms,374.05529527664186,ms,0.0,kb,0.0,kb,831040.0,kb,3325925.0,kb,354,23639428
bn1,16.671731,ms,49.505948999999994,ms,21.08835192680359,ms,58.70374434661865,ms,0.0,kb,0.0,kb,831040.0,kb,4155200.0,kb,354,23639428
conv2,21.953887999999974,ms,79.30749099999998,ms,133.7555202331543,ms,525.7957441625595,ms,0.0,kb,0.0,kb,831040.0,kb,3913216.0,kb,354,23639428
bn2,16.622581000000014,ms,49.67700099999995,ms,21.709727878570558,ms,60.66320010185242,ms,0.0,kb,0.0,kb,831040.0,kb,4155200.0,kb,354,23639428
conv3,21.394149,ms,77.25001400000009,ms,81.25574464511871,ms,315.87644902420044,ms,0.0,kb,0.0,kb,3325040.0,kb,13301930.0,kb,354,23639428
bn3,16.610108999999987,ms,49.501236000000006,ms,40.80662382125855,ms,117.90627250862121,ms,0.0,kb,0.0,kb,3325040.0,kb,16625200.0,kb,354,23639428
