MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
35,21.035905000000003,ms,36.44662999999998,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,143683628
36,139.2406699999999,ms,281.1326970000001,ms,0.0,ms,0,ms,623280.0,kb,1869840.0,kb,0.0,kb,0.0,kb,354,143683628
avgpool,84.02938600000002,ms,168.8875340000001,ms,0.0,ms,0,ms,207760.0,kb,623280.0,kb,0.0,kb,0.0,kb,354,143683628
0,10404.077945000003,ms,20815.099501999925,ms,0.0,ms,0,ms,33920.0,kb,67840.0,kb,0.0,kb,0.0,kb,354,143683628
1,11.167158000000006,ms,16.737367999999993,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,143683628
2,0.742023,ms,0.742023,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,143683628
3,2244.1697810000032,ms,4496.317017999987,ms,0.0,ms,0,ms,33920.0,kb,67840.0,kb,0.0,kb,0.0,kb,354,143683628
4,10.993611000000001,ms,16.579285999999996,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,143683628
5,0.7186679999999999,ms,0.7186679999999999,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,143683628
6,303.97463099999953,ms,615.1043379999996,ms,0.0,ms,0,ms,8281.25,kb,16562.5,kb,0.0,kb,0.0,kb,354,143683628
fc,0.0,ms,0.0,ms,0,ms,0,ms,0,kb,0,kb,0,kb,0,kb,0,143683628
