MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
conv,19.110960999999957,ms,67.04539400000002,ms,61.55321624946594,ms,236.98735972499847,ms,0.0,kb,0.0,kb,311640.0,kb,1246560.0,kb,354,5604004
bn,16.471746000000042,ms,49.15880900000005,ms,16.792543867111206,ms,45.94591977119446,ms,0.0,kb,0.0,kb,311640.0,kb,1558200.0,kb,354,5604004
conv,18.56136900000002,ms,64.92849900000004,ms,40.44889579486847,ms,152.60035223579408,ms,0.0,kb,0.0,kb,155820.0,kb,623280.0,kb,354,5604004
bn,16.300331000000003,ms,48.62972399999993,ms,16.125984016418457,ms,43.476064073562625,ms,0.0,kb,0.0,kb,155820.0,kb,779100.0,kb,354,5604004
conv,21.505934000000018,ms,77.69443499999987,ms,64.44492794036866,ms,248.70643201923372,ms,0.0,kb,0.0,kb,337610.0,kb,2089352.0,kb,354,5604004
bn,16.421309000000022,ms,48.89558600000005,ms,16.881567876815797,ms,46.21286373519897,ms,0.0,kb,0.0,kb,337610.0,kb,1688050.0,kb,354,5604004
conv,18.515265000000017,ms,64.97459299999983,ms,34.96230391979218,ms,130.79401586151124,ms,0.0,kb,0.0,kb,25970.0,kb,103880.0,kb,354,5604004
bn,16.49539700000003,ms,49.270672000000054,ms,16.29622388458252,ms,44.09113604927063,ms,0.0,kb,0.0,kb,25970.0,kb,129850.0,kb,354,5604004
conv,21.507772999999986,ms,77.57392800000007,ms,24.260960023880006,ms,87.85011246013642,ms,0.0,kb,0.0,kb,77910.0,kb,344031.0,kb,354,5604004
bn,16.363416000000054,ms,48.82689699999988,ms,16.157951995849608,ms,43.66572805213928,ms,0.0,kb,0.0,kb,77910.0,kb,389550.0,kb,354,5604004
0,12.885216000000028,ms,27.39543099999998,ms,29.415424235343934,ms,57.303295963287354,ms,0.0,kb,0.0,kb,2357657.5,kb,7072972.5,kb,354,5604004
conv,21.285002999999953,ms,76.63406599999968,ms,47.54953627681732,ms,180.99827212142944,ms,0.0,kb,0.0,kb,103880.0,kb,416049.5,kb,354,5604004
bn,16.381071,ms,48.722224999999945,ms,16.195871961593628,ms,43.71654393386841,ms,0.0,kb,0.0,kb,103880.0,kb,519400.0,kb,354,5604004
conv,18.794849000000017,ms,66.03223300000008,ms,60.342463757514956,ms,232.331807803154,ms,0.0,kb,0.0,kb,259700.0,kb,1038800.0,kb,354,5604004
bn,16.295718999999988,ms,48.771713,ms,16.37356787109375,ms,44.75980795097351,ms,0.0,kb,0.0,kb,259700.0,kb,1298500.0,kb,354,5604004
