MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
0,2310.9128889999943,ms,9244.597172000005,ms,0.0,ms,0,ms,3324160.0,kb,16620800.0,kb,0.0,kb,0.0,kb,354,23639428
1,334.70230599999996,ms,1013.2670579999984,ms,0.0,ms,0,ms,3324160.0,kb,16623632.0,kb,0.0,kb,0.0,kb,354,23639428
conv1,660.5530450000025,ms,4329.9499970000015,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354,23639428
bn1,81.23225099999993,ms,255.62332100000052,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354,23639428
conv2,1453.3008300000006,ms,5812.839467000005,ms,0.0,ms,0,ms,831040.0,kb,4155200.0,kb,0.0,kb,0.0,kb,354,23639428
bn2,55.28199000000015,ms,170.54460100000009,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354,23639428
conv3,654.9998859999971,ms,4290.822526000003,ms,0.0,ms,0,ms,3324160.0,kb,23269120.0,kb,0.0,kb,0.0,kb,354,23639428
bn3,339.7778160000002,ms,1033.4477749999978,ms,0.0,ms,0,ms,3324160.0,kb,16623632.0,kb,0.0,kb,0.0,kb,354,23639428
relu,181.1090440000004,ms,352.1052409999996,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
conv1,662.0889700000042,ms,4337.499450999997,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354,23639428
bn1,80.71195999999993,ms,251.77106700000016,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354,23639428
conv2,1465.9429729999997,ms,5862.150042,ms,0.0,ms,0,ms,831040.0,kb,4155200.0,kb,0.0,kb,0.0,kb,354,23639428
bn2,55.54246899999997,ms,171.7137100000002,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354,23639428
conv3,656.0256590000012,ms,4295.988937000011,ms,0.0,ms,0,ms,3324160.0,kb,23269120.0,kb,0.0,kb,0.0,kb,354,23639428
bn3,338.20036799999923,ms,1029.5410789999994,ms,0.0,ms,0,ms,3324160.0,kb,16623632.0,kb,0.0,kb,0.0,kb,354,23639428
relu,180.7899090000002,ms,351.76345999999955,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,1062,23639428
conv1,663.0419980000007,ms,4344.599872000009,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354,23639428
