MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
relu1,7.879183000000007,ms,11.01621700000002,ms,37.283039821624754,ms,71.25718386936188,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.302949000000044,ms,76.81878399999997,ms,120.88131282615662,ms,474.41027327632906,ms,0.0,kb,0.0,kb,3365322.5,kb,13467839.0,kb,354,6957956
norm2,16.268478999999985,ms,48.32281599999998,ms,37.095136037826535,ms,106.8304003868103,ms,0.0,kb,0.0,kb,3405078.0,kb,17025390.0,kb,354,6957956
relu2,7.915632000000001,ms,11.084505000000012,ms,24.01350410604477,ms,44.718304506778715,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.834607999999957,ms,79.17089799999985,ms,116.80035120010376,ms,458.16160032463074,ms,0.0,kb,0.0,kb,854141.0,kb,3558341.0,kb,354,6957956
norm,16.191964000000013,ms,48.40706399999996,ms,58.28543995285034,ms,170.49743910217285,ms,0.0,kb,0.0,kb,6649104.0,kb,33245520.0,kb,354,6957956
relu,7.874869999999997,ms,11.002948000000007,ms,41.71926348018646,ms,80.14675155067444,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv,21.620077000000034,ms,78.3181469999999,ms,134.64156860542298,ms,529.4791368284225,ms,0.0,kb,0.0,kb,3424021.5,kb,13702635.0,kb,354,6957956
pool,9.618305,ms,11.639011000000004,ms,34.61049602746964,ms,34.61049602746964,ms,0.0,kb,0.0,kb,841610.0,kb,1683220.0,kb,354,6957956
norm1,16.276421999999965,ms,48.44325200000003,ms,21.140480194091797,ms,58.928672622680665,ms,0.0,kb,0.0,kb,850538.0,kb,4252690.0,kb,354,6957956
relu1,7.939357000000003,ms,11.113299999999994,ms,8.579519933223724,ms,13.836191952228546,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,20.931303000000014,ms,75.43899099999997,ms,41.19212782096863,ms,155.65731107711792,ms,0.0,kb,0.0,kb,857260.0,kb,3430805.0,kb,354,6957956
norm2,16.24765500000001,ms,48.22976599999995,ms,19.515104284286497,ms,54.10515253067017,ms,0.0,kb,0.0,kb,855358.0,kb,4276790.0,kb,354,6957956
relu2,8.089195,ms,11.287804999999992,ms,8.783871990203858,ms,14.13379201412201,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.876408000000026,ms,79.2651869999999,ms,57.2165435962677,ms,219.80400019168854,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,16.04069300000003,ms,47.727347999999864,ms,22.762207508087158,ms,63.916511476516725,ms,0.0,kb,0.0,kb,1049334.0,kb,5246670.0,kb,354,6957956
relu1,7.968345000000001,ms,11.119800000000017,ms,9.902560097694398,ms,16.446496079444884,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,20.937856999999994,ms,75.43643699999998,ms,45.926048526763914,ms,174.61251280879975,ms,0.0,kb,0.0,kb,848541.0,kb,3395929.0,kb,354,6957956
norm2,16.23306799999998,ms,48.318841,ms,19.677216077804566,ms,54.61244851112366,ms,0.0,kb,0.0,kb,865602.0,kb,4328010.0,kb,354,6957956
relu2,7.872999000000004,ms,11.010955999999991,ms,8.581631963729858,ms,13.889951991081238,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.847799000000027,ms,79.21344300000003,ms,57.20460783863068,ms,219.7913924560547,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm1,15.948345000000009,ms,47.55388099999998,ms,24.03443204879761,ms,67.7261759967804,ms,0.0,kb,0.0,kb,1280745.0,kb,6403725.0,kb,354,6957956
relu1,7.8741249999999905,ms,11.004617,ms,11.785792036533355,ms,20.304704085826874,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
