MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS
conv,1318.1439710000009,ms,8610.022971000011,ms,0.0,ms,0,ms,3324160.0,kb,23269120.0,kb,0.0,kb,0.0,kb,354
pool,526.5754260000003,ms,532.5640820000006,ms,0.0,ms,0,ms,831040.0,kb,1662080.0,kb,0.0,kb,0.0,kb,354
norm1,72.85129700000023,ms,223.14995900000022,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354
relu1,14.39996999999997,ms,25.553898999999994,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,179.73549799999978,ms,1150.9860260000016,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354
norm2,78.13711399999997,ms,238.51999600000008,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354
relu2,20.25630199999999,ms,37.790465999999995,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,442.008967000001,ms,1768.548829000004,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354
norm1,102.98713300000001,ms,312.01962399999985,ms,0.0,ms,0,ms,1038800.0,kb,5194885.0,kb,0.0,kb,0.0,kb,354
relu1,20.718031000000014,ms,38.696160000000056,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,216.32778800000006,ms,1394.9837089999987,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354
norm2,76.97061099999996,ms,235.0643089999997,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354
relu2,23.370701999999998,ms,44.18322299999998,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,439.0561899999996,ms,1755.7902089999982,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354
norm1,125.34439400000001,ms,379.55199299999947,ms,0.0,ms,0,ms,1246560.0,kb,6233862.0,kb,0.0,kb,0.0,kb,354
relu1,23.19599100000001,ms,43.58958400000003,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,255.7363529999993,ms,1650.7365629999942,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354
norm2,77.46102400000012,ms,236.8972349999997,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354
relu2,24.292085,ms,45.973576000000044,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,439.49495900000034,ms,1756.9436880000028,ms,0.0,ms,0,ms,207760.0,kb,1038800.0,kb,0.0,kb,0.0,kb,354
norm1,148.77523499999958,ms,450.3324170000005,ms,0.0,ms,0,ms,1454320.0,kb,7272839.0,kb,0.0,kb,0.0,kb,354
relu1,26.867008999999992,ms,50.82768100000005,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,296.51552199999986,ms,1918.1553910000048,ms,0.0,ms,0,ms,831040.0,kb,5817280.0,kb,0.0,kb,0.0,kb,354
norm2,78.68639000000034,ms,241.35679299999978,ms,0.0,ms,0,ms,831040.0,kb,4155908.0,kb,0.0,kb,0.0,kb,354
relu2,26.038818000000006,ms,49.40303600000007,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
