MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS
norm2,16.47255199999999,ms,49.194700999999945,ms,20.81840024757385,ms,58.01811278724671,ms,0.0,kb,0.0,kb,970620.0,kb,4853100.0,kb,354
relu2,8.011811999999999,ms,11.23004200000002,ms,8.647839928627015,ms,14.016607969284058,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.832493,ms,78.82533899999991,ms,57.067423785209655,ms,219.24857629203797,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354
norm1,16.463502,ms,49.507873,ms,37.51769608306885,ms,108.1086085472107,ms,0.0,kb,0.0,kb,2932844.0,kb,14664220.0,kb,354
relu1,8.034362000000002,ms,11.255184000000028,ms,21.87152014875412,ms,40.38713660478592,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,21.23785599999995,ms,76.57927399999986,ms,86.1619834022522,ms,335.54102313137054,ms,0.0,kb,0.0,kb,978616.0,kb,3916229.0,kb,354
norm2,16.41494000000003,ms,49.02346599999994,ms,20.835840129852294,ms,58.0930563621521,ms,0.0,kb,0.0,kb,1004674.0,kb,5023370.0,kb,354
relu2,8.010001000000003,ms,11.208712999999996,ms,8.633855997085572,ms,13.972192045211791,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.889109999999967,ms,79.30958900000017,ms,57.13286378192902,ms,219.53174409961701,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354
norm1,16.405479999999983,ms,49.304014000000016,ms,39.12617603874207,ms,112.9332794303894,ms,0.0,kb,0.0,kb,3141494.0,kb,15707470.0,kb,354
relu1,7.992286000000001,ms,11.190594000000004,ms,22.929600361824036,ms,42.54979240512848,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
